"1",0.155528068264494
"2",0.387811228352363
"3",0.566432021848098
"4",0.363519229296505
"5",0.474841179543903
"6",0.408620767741261
"7",0.720845692176055
"8",0.287606122518242
"9",0.812049816721473
"10",0.247739225016967
"11",0.426072861141103
"12",0.840119573735658
"13",0.688622270820949
"14",0.919754757519249
"15",0.867367669920432
"16",0.559826837302003
"17",0.79819890011345
"18",0.293814557405249
"19",0.675051300139058
"20",0.622356834464695
"21",0.372096671459425
"22",0.669608966076329
"23",0.147011676163277
"24",0.956638561179601
"25",0.172725016335232
"26",0.17333393532094
"27",0.919186927031599
"28",0.693006892435748
"29",0.749053303259697
"30",0.646478203706047
"31",0.689473330679745
"32",0.0595768983339706
"33",0.526759459254591
"34",0.448335782566842
"35",0.747083538155849
"36",0.724256044568304
"37",0.181478842529464
"38",0.651156246240749
"39",0.839598131787034
"40",0.37829597148085
"41",0.191403940050946
"42",0.417790080285596
"43",0.605889016926012
"44",0.482439426537909
"45",0.564427699635179
"46",0.682186978540041
"47",0.299836093010096
"48",0.0777569600033509
"49",0.249065526275284
"50",0.616485464201199
"51",0.407024245598757
"52",0.856459756470954
"53",0.827813117614933
"54",0.439284897938657
"55",0.19265526737876
"56",0.130720510786
"57",0.60453155472653
"58",0.445143458546334
"59",0.53835151854246
"60",0.164981962802244
"61",0.752939867316694
"62",0.906868323972684
"63",0.617284317543147
"64",0.79590036381321
"65",0.657482068992931
"66",0.206230636370744
"67",0.599027992981714
"68",0.262789709703768
"69",0.674946457628662
"70",0.268959631991306
"71",0.361746287966334
"72",0.602038514096194
"73",0.884079015553238
"74",0.618463020324097
"75",0.991487093483029
"76",0.223944965222543
"77",0.808495300396071
"78",0.467059634834213
"79",0.927168239943247
"80",0.418691498599045
"81",0.230763763887133
"82",0.344727154977701
"83",0.0300336177115588
"84",0.366927634831598
"85",0.460562459383947
"86",0.566954089256919
"87",0.502842589806968
"88",0.91759948019231
"89",0.793093733411249
"90",0.235185697992419
"91",0.246661685198235
"92",0.438254906085973
"93",0.270233740729936
"94",0.9186884875469
"95",0.833406394692169
"96",0.580821562263021
"97",0.0751848540918674
"98",0.885081111603762
"99",0.396600886684996
"100",0.863299655843603
"101",0.247244798715537
"102",0.298996801253844
"103",0.609072933024587
"104",0.726792432669701
"105",0.50138400585256
"106",0.606124089610799
"107",0.113434021869012
"108",0.310021937207861
"109",0.665001711342962
"110",0.556630162229159
"111",0.88041079174664
"112",0.197167313259559
"113",0.13544862040196
"114",0.548703829530474
"115",0.644642141905973
"116",0.188242914653324
"117",0.88772121798769
"118",0.692174548289797
"119",0.742232604192841
"120",0.43062876917367
"121",0.901513746104445
"122",0.967805425637316
"123",0.339739796597168
"124",0.869227277940655
"125",0.625069367400514
"126",0.65997946870379
"127",0.339569686392821
"128",0.762976315381211
"129",0.825839393410136
"130",0.149411850188775
"131",0.335123904357463
"132",0.0854617145515231
"133",0.544433976060095
"134",0.77885181462728
"135",0.904010437023878
"136",0.294976929713566
"137",0.929076008217339
"138",0.132493632791073
"139",0.0406616796700168
"140",0.592905489881079
"141",0.732913006481871
"142",0.419139509881594
"143",0.17478136195268
"144",0.45917023476689
"145",0.123540271828117
"146",0.675090953860591
"147",0.768339035025153
"148",0.454256015287157
"149",0.328908573078089
"150",0.257829474375117
"151",0.533546589675772
"152",0.825618172607369
"153",0.369405360566488
"154",0.57053858038656
"155",0.37897819236815
"156",0.202154396610253
"157",0.21855109379039
"158",0.166634045441618
"159",0.573340678941207
"160",0.110548114778661
"161",0.967909754393794
"162",0.412618915088386
"163",0.0923242133417389
"164",0.703961789938031
"165",0.276428730834122
"166",0.445502728914186
"167",0.609158683433887
"168",0.369249660123193
"169",0.432177287119424
"170",0.310803765161618
"171",0.504927369313489
"172",0.0910950828095343
"173",0.113890458739939
"174",0.803043033412683
"175",0.8719237026867
